MLS,sold_price,zipcode,longitude,latitude,lot_acres,taxes,year_built,bedrooms,bathrooms,sqrt_ft,garage,kitchen_features,fireplaces,floor_covering,HOA
21809703,1285000,85750,-110.86109,32.323016,0.94,3291.77,2017,4,5,4825,3,"Dishwasher, Garbage Disposal, Gas Range, Island, Pantry: Walk-In, Refrigerator, Warming Drawer, Appliance Color: Stainless, Countertops: Granite",2,"Carpet, Other: Porcelain tile",43
21629022,1250000,85658,-111.101591,32.468487,0.33,9674.84,2012,3,4,3334,2,"Desk, Dishwasher, Freezer, Garbage Disposal, Gas Range, Island, Pantry: Walk-In, Refrigerator, Wet Bar, Microwave: Wolf",4,"Carpet, Ceramic Tile, Natural Stone",None
21908935,1362000,85718,-110.920322,32.293439,0.96,8597,1999,5,4,4414,3,"Desk, Dishwasher, Freezer, Garbage Disposal, Gas Range, Island, Lazy Susan, Pantry: Walk-In, Prep Sink, Refrigerator, Warming Drawer, Appliance Color: Stainless, Countertops: Brazillian slate, Microwave: Convection/Steam, Oven: .",3,Natural Stone,150
21908025,1286765,85718,-110.942869,32.338696,1.02,14379.04,2013,4,4,4816,3,"Dishwasher, Double Sink, Garbage Disposal, Gas Range, Island, Pantry: Walk-In, Prep Sink, Refrigerator, Wet Bar, Appliance Color: Stainless, Countertops: Granite, Microwave: Microwave",3,Natural Stone,168
21917202,1300000,85750,-110.826892,32.319429,1.01,12831.63,2000,6,7,5883,3,"Dishwasher, Garbage Disposal, Gas Range, Island, Pantry: Walk-In, Prep Sink, Refrigerator, Appliance Color: Stainless, Countertops: Granite, Microwave: Built-In, Oven: Double",4,"Carpet, Ceramic Tile, Natural Stone, Wood",83
21525957,1250000,85715,-110.85333,32.254388,0.8,9593.36,2008,4,5,4542,4,"Dishwasher, Refrigerator, Microwave, Oven",2,"Natural Stone, Wood",48
21702145,1320000,85658,-111.058829,32.47497,2.12,14583.85,2007,4,4,4066,3,"Compactor, Dishwasher, Double Sink, Garbage Disposal, Gas Range, Island, Refrigerator, Warming Drawer, Appliance Color: Stainless, Countertops: mixed",2,"Ceramic Tile, Concrete, Natural Stone, Wood",143
21732540,1200000,85743,-111.093093,32.323887,3.31,8189.74,2017,6,6,7113,4,"Dishwasher, Double Sink, Garbage Disposal, Gas Range, Island, Pantry: Walk-In, Refrigerator, Appliance Color: Stainless, Countertops: Granite",2,"Carpet, Ceramic Tile, Laminate, Natural Stone",None
21831625,1390000,85718,-110.947995,32.349502,1.07,12651,2006,4,5,4305,3,"Dishwasher, Double Sink, Garbage Disposal, Gas Range, Island, Pantry: Walk-In, Prep Sink, Refrigerator, Warming Drawer, Appliance Color: Stainless, Countertops: Limestone, Microwave: Built-in, Oven: Built-in",2,"Carpet, Natural Stone, Wood",169
21504895,1314888,85658,-111.069633,32.45744,1.82,17040.17,2007,4,5,4491,3,"Dishwasher, Garbage Disposal, Refrigerator, Microwave, Oven",3,"Carpet, Natural Stone, Wood, Other",148
21421492,1249000,85658,-111.062198,32.463093,2.01,12479,2006,4,5,4532,3,"Dishwasher, Garbage Disposal, Refrigerator, Microwave, Oven",6,"Carpet, Natural Stone",143
21707450,1325000,85718,-110.926211,32.295762,1,11018.4,2007,4,5,4556,3,"Dishwasher, Garbage Disposal, Refrigerator, Microwave, Oven",2,Concrete,4
21810401,1376272,85755,-110.971853,32.462487,1.36,12.08,2018,3,3,3557,3,"Dishwasher, Double Sink, Electric Range, Garbage Disposal, Gas Range, Island, Pantry: Walk-In, Water Purifier, Appliance Color: Stainless, Countertops: Granite",1,"Carpet, Ceramic Tile",212.88
21503798,1275000,85658,-111.053208,32.482189,1.07,13889.2,2010,3,4,3778,3,"Compactor, Dishwasher, Garbage Disposal, Refrigerator, Microwave, Oven",3,"Carpet, Natural Stone",143
21426723,1265000,85755,-110.993815,32.455826,0.95,15910.01,2009,3,4,4945,3,"Dishwasher, Freezer, Garbage Disposal, Refrigerator, Microwave, Oven",4,"Carpet, Natural Stone, Wood",167
21524128,1337500,85755,-110.995869,32.471382,1.04,21218.1,2005,4,6,5819,3,"Dishwasher, Freezer, Garbage Disposal, Refrigerator, Microwave, Oven",4,"Carpet, Natural Stone, Wood",166
21125781,1295000,85718,-110.943727,32.337936,0.9,12433,2006,4,5,4191,3,"Dishwasher, Refrigerator, Microwave, Oven",2,"Carpet, Natural Stone, Wood",159
21722152,1323000,85715,-110.859527,32.262884,1.17,9405.02,1968,4,5,4801,3,"Dishwasher, Garbage Disposal, Gas Range, Island, Pantry: Walk-In, Refrigerator, Wet Bar, Appliance Color: Stainless, Countertops: Granite",2,"Mexican Tile, Wood",48
21916903,1285000,85755,-110.993658,32.460019,0.63,14722.89,2008,3,4,4209,3,"Dishwasher, Double Sink, Garbage Disposal, Gas Range, Island, Pantry: Walk-In, Refrigerator, Appliance Color: Stainless, Countertops: Granite, Microwave: Built In",3,Natural Stone,232
21221499,1189550,85658,-111.100125,32.469548,0.29,845.18,2010,3,4,2990,3,"Dishwasher, Garbage Disposal, Refrigerator, Microwave, Oven",2,"Carpet, Concrete, Natural Stone, Wood",550
21412499,1225000,85749,-110.753448,32.23818,3.93,9054,2007,4,5,5419,4,"Dishwasher, Garbage Disposal, Refrigerator, Microwave, Oven",2,"Carpet, Natural Stone",0
21610400,1275000,85718,-110.929391,32.343482,1.01,10500,2007,4,5,4615,3,"Compactor, Dishwasher, Freezer, Garbage Disposal, Refrigerator, Microwave, Oven",2,Natural Stone,100
21701982,1300000,85718,-110.921223,32.292136,3.36,12695.41,2007,4,4,4585,3,"Dishwasher, Garbage Disposal, Refrigerator, Microwave, Oven",2,"Carpet, Natural Stone",194
21125701,1200000,85750,-110.846659,32.326433,1.05,9450,1999,4,3,4169,3,"Dishwasher, Garbage Disposal, Refrigerator, Microwave, Oven",2,"Carpet, Natural Stone",110
21127604,1250000,85718,-110.9406,32.345394,1.2,14910,2003,3,4,5111,3,"Dishwasher, Garbage Disposal, Refrigerator, Microwave, Oven",2,"Carpet, Natural Stone",159
21317020,1150000,85658,-111.085082,32.464902,0.75,13534.17,2007,4,5,3920,3,"Dishwasher, Garbage Disposal, Refrigerator, Microwave, Oven",3,"Carpet, Natural Stone, Wood",133
21322171,1220000,85748,-110.748185,32.238176,10,13011.62,1979,3,5,4545,0,"Dishwasher, Garbage Disposal, Refrigerator, Microwave, Oven",2,"Carpet, Ceramic Tile, Concrete",0
21804473,1344000,85658,-111.09506,32.470843,0,846.03,2018,3,4,2329,2,"Dishwasher, Garbage Disposal, Island, Refrigerator",1,Natural Stone,550
21900170,1250000,85755,-110.966696,32.46085,0.99,12272.7,2001,3,5,4426,3,"Dishwasher, Garbage Disposal, Gas Range, Island, Pantry: Walk-In, Prep Sink, Refrigerator, Reverse Osmosis, Countertops: Granite, Microwave: yes, Oven: Two",4,"Carpet, Natural Stone",132
21902779,1300000,85658,-111.087998,32.469423,0.65,15513,2009,4,5,4318,3,"Dishwasher, Double Sink, Garbage Disposal, Gas Range, Island, Pantry: Walk-In, Refrigerator, Warming Drawer, Appliance Color: Stainless, Microwave: Miele, Oven: Wolf",4,"Natural Stone, Wood",117
21223954,1300000,85755,-110.994178,32.455309,1.25,13445,2007,3,5,5118,3,"Dishwasher, Garbage Disposal, Refrigerator, Microwave",2,"Carpet, Natural Stone",153
21332680,1050000,85742,-111.027725,32.359005,2.03,9285,1998,3,5,6428,3,"Dishwasher, Garbage Disposal, Refrigerator, Microwave, Oven",4,"Carpet, Concrete, Wood",0
21415543,1152030,85749,-110.71358,32.276752,3.82,9017,2006,3,5,5344,3,"Dishwasher, Garbage Disposal, Refrigerator, Microwave, Oven",9,"Carpet, Natural Stone, Wood",0
21530280,1296500,85718,-110.926847,32.341534,0.73,11598.56,1991,5,6,5156,3,"Dishwasher, Garbage Disposal, Refrigerator, Microwave, Oven",3,"Carpet, Natural Stone, Wood",322
21301644,1300000,85737,-110.990831,32.404598,2.12,11532.96,2008,4,5,4677,3,"Dishwasher, Garbage Disposal, Refrigerator, Microwave, Oven",3,"Carpet, Natural Stone",50
21305294,1200000,85718,-110.942288,32.347119,0.99,12434.42,2002,3,4,4309,3,"Dishwasher, Garbage Disposal, Refrigerator, Microwave, Oven",2,"Carpet, Concrete",159
21732296,1284000,85718,-110.913487,32.289142,1.32,13213.36,1995,4,5,4952,3,"Dishwasher, Garbage Disposal, Gas Range, Island",3,"Carpet, Ceramic Tile",None
21901659,1348000,85658,-111.100762,32.468828,0.34,2162.18,2018,3,4,3044,2,"Dishwasher, Freezer, Gas Range, Island, Pantry: Walk-In, Refrigerator, Wet Bar",2,"Carpet, Natural Stone",None
21412482,1250000,85750,-110.835801,32.323537,0.84,4781,2012,4,4,3541,3,"Dishwasher, Garbage Disposal, Refrigerator, Microwave, Oven",1,"Carpet, Wood, Other",41
21522140,1125000,85658,-111.063355,32.468694,1,15096.37,2002,3,4,3801,3,"Compactor, Dishwasher, Garbage Disposal, Refrigerator, Microwave, Oven",3,"Carpet, Natural Stone, Wood",148
21620337,1275000,85718,-110.923607,32.316522,1.08,13150,2002,5,5,5489,3,"Dishwasher, Garbage Disposal, Refrigerator, Microwave, Oven",3,"Carpet, Ceramic Tile, Wood",195
21706833,1408464,85719,-110.938327,32.242829,0.24,0,2016,2,3,3346,3,"Dishwasher, Garbage Disposal, Refrigerator",1,"Carpet, Natural Stone",125
21220862,1215000,85750,-110.849011,32.322049,0.5,9465,1993,4,5,4448,3,"Dishwasher, Garbage Disposal, Refrigerator, Microwave, Oven",2,"Natural Stone, Wood, Other",116
21731243,1330245,85658,-111.101549,32.470705,0,2037.47,2017,3,3,2400,2,"Dishwasher, Double Sink, Gas Range, Refrigerator",1,"Carpet, Natural Stone",None
21728731,1300000,85749,-110.732027,32.28869,12,9858,1987,5,4,5500,2,"Dishwasher, Electric Range, Freezer, Garbage Disposal, Island, Pantry: Cabinet, Refrigerator, Appliance Color: Stainless, Countertops: Concrete",5,Mexican Tile,None
21731411,1273000,85718,-110.927625,32.298323,3.45,10447.62,1930,5,7,5371,2,"Dishwasher, Garbage Disposal, Gas Range, Island, Pantry: Walk-In, Refrigerator, Wet Bar, Appliance Color: Stainless, Countertops: granite, Oven: .",4,"Carpet, Mexican Tile, Wood",4.16
21802108,1225000,85718,-110.959995,32.331485,0.94,13688.15,2008,4,6,6093,4,"Dishwasher, Double Sink, Garbage Disposal, Island, Lazy Susan, Pantry: Walk-In, Refrigerator, Appliance Color: Stainless, Microwave: SS, Oven: SS",4,"Carpet, Ceramic Tile, Wood",None
21306886,1480000,85750,-110.868335,32.332501,1.41,19421.93,1991,6,7,11336,3,"Dishwasher, Garbage Disposal, Refrigerator, Microwave, Oven",2,"Carpet, Ceramic Tile, Natural Stone, Vinyl",202
21330741,1100000,85750,-110.810603,32.276485,1.1,10818.58,2008,4,4,3404,2,"Dishwasher, Garbage Disposal, Microwave, Oven",2,Concrete,700
21119508,1000000,85742,-111.031723,32.44019,4.13,3861.65,2009,6,6,6520,4,None,3,Other,50
21213062,1250000,85658,-111.090091,32.467754,0.75,10165.69,2007,3,4,3400,3,"Dishwasher, Freezer, Garbage Disposal, Refrigerator, Microwave, Oven",2,"Carpet, Natural Stone",118
21213482,1275000,85718,-110.928949,32.334833,1,3867.82,2012,5,4,4547,3,"Dishwasher, Garbage Disposal, Refrigerator, Microwave, Oven",4,"Carpet, Natural Stone",0
21324250,1178000,85611,-110.591514,31.661903,16.33,9322.2,2004,6,7,6046,8,"Dishwasher, Garbage Disposal, Refrigerator, Microwave",4,"Natural Stone, Wood",0
21725356,1225000,85718,-110.92401,32.315963,1.11,9308.69,2001,5,5,4235,3,"Desk, Dishwasher, Freezer, Garbage Disposal, Gas Range, Island, Refrigerator, Water Purifier, Appliance Color: Stainless, Countertops: Granite, Microwave: Built-in, Oven: Double Oven",2,"Carpet, Wood",195
4113361,1178000,85611,-110.591438,31.661827,16.33,11494,2007,6,6,6046,8,"Dishwasher, Double Sink, Garbage Disposal, Gas Range, Lazy Susan, Pantry: Walk-In, Wet Bar, Appliance Color: Stainless, Countertops: Granite, Microwave: Built-In, Oven: Double",4,"Natural Stone, Wood",None
21408527,1165000,85718,-110.942544,32.348593,1.06,13129.23,2005,3,3,4385,3,"Compactor, Dishwasher, Garbage Disposal, Refrigerator, Microwave, Oven",3,"Carpet, Natural Stone",153
21408959,1010000,85750,-110.86124,32.332306,2,13071.96,1990,4,6,7002,3,"Compactor, Dishwasher, Garbage Disposal, Refrigerator, Microwave, Oven",1,"Carpet, Ceramic Tile, Natural Stone",421
21325705,1100000,85718,-110.912045,32.29347,1.39,12240.46,1997,4,4,5571,3,"Dishwasher, Garbage Disposal, Refrigerator, Microwave, Oven",4,"Concrete, Mexican Tile",194
21428647,1250000,85750,-110.826959,32.320396,1.95,10135.26,2001,4,4,5063,3,"Dishwasher, Garbage Disposal, Refrigerator, Microwave, Oven",2,"Carpet, Ceramic Tile, Natural Stone",30
21032042,1200000,85641,-110.589637,32.134424,40.41,7310,1985,3,4,5957,0,"Dishwasher, Garbage Disposal, Refrigerator, Microwave, Oven",3,"Concrete, Mexican Tile",121
21324400,1225000,85750,-110.843617,32.302272,0.92,8840.88,2007,4,5,4470,3,"Dishwasher, Garbage Disposal, Refrigerator, Microwave, Oven",4,Natural Stone,40
21515252,1100000,85737,-110.991913,32.400682,2.24,12050.74,1997,4,6,6327,3,"Compactor, Dishwasher, Garbage Disposal, Refrigerator, Microwave, Oven",4,"Carpet, Natural Stone",51
21329440,1125000,85718,-110.883547,32.329763,1.33,8654,1986,4,5,5023,3,"Compactor, Dishwasher, Garbage Disposal, Refrigerator, Microwave, Oven",3,"Carpet, Natural Stone, Wood",179
21302927,1165000,85718,-110.9385,32.348433,1.21,15200.03,2002,4,6,5327,3,"Dishwasher, Garbage Disposal, Refrigerator, Microwave, Oven",4,"Carpet, Mexican Tile",166
21500337,1100000,85750,-110.866891,32.321968,1.17,6565.93,1994,4,4,3870,3,"Dishwasher, Garbage Disposal, Refrigerator, Microwave, Oven",2,"Carpet, Natural Stone",58
21507489,1275000,85718,-110.933898,32.349731,4,9157,1995,4,4,4398,3,"Dishwasher, Garbage Disposal, Refrigerator, Microwave, Oven",2,"Carpet, Natural Stone",100
21429571,1295000,85715,-110.851873,32.254056,0.73,10948.2,1994,5,7,5655,5,"Garbage Disposal, Refrigerator, Microwave, Oven",4,"Natural Stone, Wood, Other",79
21519131,1320000,85750,-110.85357,32.324748,0.48,8488.24,2008,4,5,3461,4,"Dishwasher, Garbage Disposal, Refrigerator, Microwave, Oven",2,"Carpet, Other",102
21526941,1400000,85716,-110.924423,32.220585,1.27,11444,1929,5,5,4927,0,"Dishwasher, Freezer, Garbage Disposal, Refrigerator, Oven",4,"Ceramic Tile, Mexican Tile, Wood",0
21531010,1395000,85658,-111.1006,32.469025,0.3,2073.96,2015,2,3,2934,2,"Dishwasher, Garbage Disposal, Refrigerator, Microwave",1,"Carpet, Natural Stone",550
21601656,1200000,85750,-110.83098,32.283092,1.18,9556.54,2004,4,4,4762,3,"Dishwasher, Garbage Disposal, Refrigerator, Microwave, Oven",2,Natural Stone,175
21611086,1260000,85737,-110.946336,32.390448,2.07,11732.61,2006,4,5,4200,3,"Dishwasher, Garbage Disposal, Refrigerator, Microwave, Oven",3,"Carpet, Natural Stone",97
21623464,1250000,85718,-110.926074,32.31454,1.5,8915.11,2003,4,6,4608,3,"Dishwasher, Garbage Disposal, Refrigerator, Microwave, Oven",4,"Carpet, Ceramic Tile",195
21622236,1150000,85718,-110.885836,32.300503,2.3,12291.11,2006,5,6,5316,3,"Dishwasher, Garbage Disposal, Refrigerator, Microwave, Oven",4,Natural Stone,0
21201449,1200000,85750,-110.827675,32.320051,0.9,9555,2004,5,5,4674,3,"Dishwasher, Garbage Disposal, Refrigerator, Microwave, Oven",3,Concrete,25
21206450,1180000,85750,-110.868487,32.316324,1.3,9590.16,1993,4,3,5029,3,"Dishwasher, Garbage Disposal, Refrigerator, Microwave, Oven",3,"Carpet, Ceramic Tile",40
21224755,1175500,85718,-110.94065,32.347873,1.23,11674,2004,4,5,4143,3,"Dishwasher, Garbage Disposal, Refrigerator, Microwave, Oven",1,"Carpet, Ceramic Tile",159
21300134,1155000,85658,-111.066378,32.461881,2.2,22231.69,2008,5,6,5600,3,"Dishwasher, Garbage Disposal, Refrigerator, Microwave, Oven",2,"Carpet, Natural Stone",139
21303375,1200000,85755,-111.000439,32.467823,1.02,3460,2013,4,4,4100,3,"Compactor, Dishwasher, Garbage Disposal, Refrigerator, Microwave, Oven",1,Natural Stone,153
21314982,1250000,85712,-110.88883,32.259241,2.53,9963.38,1983,4,3,6503,0,"Dishwasher, Freezer, Garbage Disposal, Refrigerator, Microwave, Oven",4,"Carpet, Natural Stone, Wood",0
21323701,1225000,85742,-111.026597,32.41299,3.3,10152,2008,5,5,4960,3,"Dishwasher, Freezer, Garbage Disposal, Refrigerator, Microwave, Oven",2,"Carpet, Natural Stone, Wood",120
21726012,1295000,85718,-110.930159,32.328491,0.94,13565.77,2007,5,7,6190,3,"Dishwasher, Double Sink, Freezer, Garbage Disposal, Gas Range, Island, Lazy Susan, Pantry: Walk-In, Prep Sink, Refrigerator, Warming Drawer, Wet Bar, Appliance Color: Stainless",1,"Carpet, Natural Stone, Wood",50
21715267,1236000,85755,-110.961743,32.466246,1.28,13123,1998,4,5,5253,4,"Desk, Dishwasher, Electric Range, Freezer, Garbage Disposal, Pantry: Cabinet, Prep Sink, Refrigerator, Reverse Osmosis, Wet Bar, Appliance Color: Stainless, Countertops: Granite",3,"Natural Stone, Wood",199
21718555,1250000,85719,-110.940744,32.230185,0.3,5156.78,1936,4,4,4647,2,"Dishwasher, Double Sink, Garbage Disposal, Gas Range, Island, Pantry: Cabinet, Prep Sink, Refrigerator, Appliance Color: Stainless, Countertops: stone",2,Concrete,0
21811217,1275000,85719,-110.941806,32.244107,0.66,7060.48,1951,4,5,4400,3,"Dishwasher, Garbage Disposal, Gas Range, Refrigerator, Warming Drawer, Water Purifier",3,"Mexican Tile, Other: CONCRETE TILE",None
21805707,1150000,85749,-110.806103,32.254868,7.83,8681.22,1958,2,2,3100,4,"Compactor, Dishwasher, Double Sink, Gas Range, Lazy Susan, Appliance Color: Stainless, Countertops: Stone Tile, Microwave: built in, Oven: double",2,"Carpet, Ceramic Tile",None
21902079,1200000,85755,-110.970769,32.45979,2.6,11675.01,2006,4,4,4282,3,"Dishwasher, Garbage Disposal, Gas Range, Island, Pantry: Cabinet, Prep Sink, Refrigerator, Appliance Color: Stainless, Countertops: Granite, Microwave: 2, Oven: 3",3,"Natural Stone, Wood",132
21508073,1270000,85718,-110.876151,32.323772,5.28,10327,1992,6,7,7574,4,"Dishwasher, Garbage Disposal, Refrigerator, Microwave, Oven",2,"Carpet, Ceramic Tile, Wood",149
21218734,1290000,85737,-110.97797,32.40919,3.45,11701,2006,5,5,4881,3,"Dishwasher, Garbage Disposal, Refrigerator, Microwave, Oven",2,"Carpet, Natural Stone, Other",137
21123767,1000000,85742,-111.027855,32.356862,1.3,10121.43,1973,5,6,6097,3.5,"Dishwasher, Refrigerator, Microwave, Oven",1,"Carpet, Ceramic Tile, Natural Stone",53
21809350,1250000,85750,-110.84262,32.294969,1.13,11901.96,2006,4,3,4412,3,"Desk, Dishwasher, Double Sink, Garbage Disposal, Gas Range, Island, Pantry: Walk-In, Prep Sink, Refrigerator, Reverse Osmosis, Appliance Color: Stainless, Countertops: granite, Microwave: Stainless, Oven: double",1,"Ceramic Tile, Natural Stone",25
21308169,1225000,85750,-110.855813,32.326515,1.45,11945.53,2001,5,6,5753,3,"Dishwasher, Garbage Disposal, Refrigerator, Microwave, Oven",4,"Carpet, Ceramic Tile","2,000"
21703603,1125478,85755,-110.973498,32.460529,1.71,3171.39,2017,3,4,3436,3,"Dishwasher, Garbage Disposal",1,"Carpet, Natural Stone",None
21807764,1150000,85743,-111.104033,32.308202,3.54,12649.18,1999,5,6,6451,3,"Dishwasher, Gas Range, Island, Pantry: Walk-In, Refrigerator, Appliance Color: Stainless, Countertops: Granite, Microwave: Stainless, Oven: Double",5,Mexican Tile,None
21306908,1100000,85718,-110.923316,32.341935,0.8,10430,1991,4,4,4197,3,"Dishwasher, Garbage Disposal, Refrigerator, Microwave, Oven",4,"Concrete, Mexican Tile",242
21809252,1225000,85641,-110.759007,31.926042,77.2,16545.72,1922,4,5,5936,3,"Compactor, Dishwasher, Double Sink, Freezer, Garbage Disposal, Gas Range, Indoor Grill, Island, Pantry: Walk-In, Prep Sink, Refrigerator, Warming Drawer, Appliance Color: Stainless, Microwave: -, Oven: Double",7,"Mexican Tile, Wood",0
21811325,1200000,85750,-110.864672,32.322961,0.65,4127.07,2017,5,5,4995,3,"Dishwasher, Double Sink, Garbage Disposal, Gas Range, Pantry: Walk-In, Prep Sink, Refrigerator, Appliance Color: Stainless, Countertops: Granite",3,"Carpet, Other: Porcelain",49.43
21916349,1250000,85718,-110.941439,32.343458,0.99,10878.6,2006,5,5,3890,4,"Dishwasher, Double Sink, Garbage Disposal, Gas Range, Island, Lazy Susan, Pantry: Cabinet, Warming Drawer, Water Purifier, Appliance Color: Stainless, Countertops: ButcherBlock/Concret, Microwave: Built-in, Island, Oven: Wolf-Dual Fuel Range",2,"Carpet, Ceramic Tile, Wood",175
21907425,1112500,85718,-110.923228,32.339207,0.88,10353.04,1989,5,5,4365,3,"Dishwasher, Double Sink, Garbage Disposal, Gas Range, Indoor Grill, Island, Pantry: Closet, Refrigerator, Appliance Color: Stainless, Countertops: granite, Microwave: Stainless/Confection, Oven: stainless",3,"Carpet, Ceramic Tile, Natural Stone",333
21402272,1245000,85718,-110.944834,32.346687,1.12,11688.46,2000,4,4,4335,3,"Dishwasher, Garbage Disposal, Refrigerator, Oven",3,"Carpet, Natural Stone",159
21418351,1180000,85750,-110.859923,32.318022,0.99,8334.92,1999,5,4,5001,3,"Dishwasher, Garbage Disposal, Refrigerator, Microwave, Oven",4,"Carpet, Natural Stone, Wood",40
21402489,900000,85718,-110.876201,32.333403,1.35,11066,2013,5,5,5299,3,None,3,Other,145
21328152,1200000,85718,-110.921843,32.340218,1.43,10587,1993,4,5,5659,3,"Dishwasher, Freezer, Garbage Disposal, Refrigerator, Microwave, Oven",3,"Carpet, Ceramic Tile, Mexican Tile, Wood",295
21510601,1090000,85718,-110.924917,32.340483,0.76,11977.95,1986,4,4,4531,3,"Compactor, Dishwasher, Freezer, Garbage Disposal, Refrigerator, Microwave, Oven",2,"Carpet, Mexican Tile, Wood",270
21602405,1060000,85737,-110.975759,32.403148,3.31,14401,2006,5,6,5428,3,"Dishwasher, Garbage Disposal, Refrigerator, Microwave, Oven",2,"Carpet, Natural Stone",138
21527725,1026000,85755,-110.979521,32.425905,1.06,8303,2005,4,4,4036,3,"Dishwasher, Freezer, Garbage Disposal, Refrigerator, Microwave, Oven",2,"Carpet, Natural Stone",84
